selected_image,player_id,time_stamp,trial_id
f13,8,6,338
f12,7,8,339
f7,8,12,340
f2,7,8,341
f9,8,13,342
f14,7,10,343
f5,8,8,344
f8,7,12,345
f11,8,10,346
f4,7,14,347
f3,8,6,348
f7,7,12,349
f6,8,6,350
f11,7,10,351
f10,8,10,352
f9,7,10,353
f4,8,6,354
f13,7,7,355
f12,8,7,356
f1,7,9,357
f8,8,10,358
f15,7,8,359
f14,8,7,360
f5,7,9,361
f16,8,12,362
f3,7,9,363
f2,8,17,364
f10,7,7,365
f11,8,8,366
f8,7,8,367
f7,8,8,368
f4,7,5,369
f3,8,7,370
f14,7,9,371
f13,8,5,372
f2,7,11,373
f9,8,9,374
f6,7,7,375
f1,8,6,376
f16,7,8,377
f5,8,9,378
f12,7,12,379
f15,8,6,380
f9,9,50,381
f6,10,33,382
f15,9,24,383
f14,10,17,384
f13,9,25,385
f16,10,19,386
f11,9,22,387
f8,10,29,388
f3,9,26,389
f10,10,25,390
f5,9,45,391
f4,10,68,392
f7,9,32,393
f2,10,25,394
f1,9,25,395
f12,10,18,396
f14,9,17,397
f9,10,22,398
f16,9,45,399
f3,10,17,400
f10,9,23,401
f11,10,16,402
f12,9,11,403
f7,10,18,404
f6,9,21,405
f13,10,9,406
f2,9,23,407
f15,10,16,408
f8,9,27,409
f1,10,11,410
f4,9,24,411
f5,10,18,412
f9,9,27,413
f10,10,11,414
f15,9,20,415
f12,10,8,416
f1,9,12,417
f4,10,26,418
f7,9,15,419
f16,10,10,420
f13,9,11,421
f2,10,8,422
f11,9,19,423
f6,10,9,424
f5,9,9,425
f8,10,32,426
f3,9,9,427
f14,10,9,428
f10,9,17,429
f15,10,8,430
f6,9,9,431
f1,10,9,432
f16,9,13,433
f13,10,11,434
f12,9,6,435
f7,10,10,436
f2,9,10,437
f9,10,15,438
f14,9,9,439
f5,10,10,440
f8,9,12,441
f11,10,13,442
f4,9,11,443
f3,10,9,444
f7,9,10,445
f6,10,7,446
f11,9,13,447
f10,10,6,448
f9,9,13,449
f4,10,8,450
f13,9,10,451
f12,10,6,452
f1,9,12,453
f8,10,11,454
f15,9,9,455
f14,10,11,456
f5,9,13,457
f16,10,36,458
f3,9,11,459
f2,10,11,460
f10,9,16,461
f11,10,12,462
f8,9,11,463
f7,10,11,464
f4,9,8,465
f3,10,5,466
f14,9,15,467
f13,10,9,468
f2,9,17,469
f9,10,8,470
f6,9,7,471
f1,10,13,472
f16,9,32,473
f5,10,13,474
f12,9,7,475
f15,10,10,476
f9,11,50,477
f6,12,16,478
f14,12,15,479
f13,11,16,480
f16,12,36,481
f11,11,22,482
f8,12,38,483
f3,11,20,484
f10,12,46,485
f5,11,54,486
f4,12,29,487
f7,11,14,488
f2,12,20,489
f1,11,21,490
f12,12,27,491
f14,11,12,492
f9,12,15,493
f16,11,37,494
f3,12,15,495
f10,11,11,496
f11,12,9,497
f12,11,26,498
f7,12,11,499
f6,11,8,500
f13,12,24,501
f2,11,11,502
f15,12,30,503
f8,11,12,504
f1,12,11,505
f4,11,47,506
f5,12,16,507
f9,11,20,508
f10,12,22,509
