room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,condition_id,describer,matchers,trial_id,game_id
1,page5-65;page7-29;page7-73;page6-23;page5-40;page1-77;page4-190;page3-70;page3-12;page3-33,page3-12,1,2,1,NA,NA,1,97,24,175,23
1,page6-162;page7-226;page7-177;page8-156;page7-53;page7-41;page7-36;F;page7-145;page8-192,page8-192,1,16,3,NA,NA,1,92,15,176,14
1,page6-245;page6-107;page4-142;page7-177;page8-18;page5-80;page7-217;page5-155;page2-131;page6-109,page2-131,1,4,1,NA,NA,1,11,116,177,10
1,page6-196;page4-98;page5-80;page4-96;page6-52;page2-85;page6-109;page5-65;page3-33;page7-41,page4-96,1,12,2,NA,NA,1,13,78,178,12
1,page2-36;page4-197;page1-150;page3-33;page5-153;page6-124;page7-107;page5-40;page8-58;page5-45,page6-124,1,1,1,NA,NA,1,17,37,179,16
1,page5-85;page7-225;page5-63;page3-33;page5-84;page6-208;page5-71;page4-128;page6-52;page4-155,page4-128,1,14,3,NA,NA,1,98,76,180,52
1,page7-127;page5-84;page3-201;page5-56;page6-1;page6-162;page8-182;page7-125;page5-139;page8-206,page6-162,1,28,5,NA,NA,1,32,26,181,25
1,page6-52;page7-36;page6-186;page2-136;page1-186;page2-165;page6-219;page1-133;page7-126;page7-186,page7-186,1,21,4,NA,NA,1,77,51,182,41
1,page6-196;page7-41;page6-109;page5-65;page2-85;page4-98;page4-96;page6-52;page3-33;page5-80,page4-98,1,29,5,NA,NA,1,53,104,183,43
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,page8-156,1,13,3,NA,NA,1,90,39,184,32
1,page7-55;page7-202;page1-107;page6-122;page2-140;page8-246;page1-172;page3-201;page8-159;page4-142,page7-55,1,8,2,NA,NA,1,56,101,185,45
1,page1-175;page7-15;page3-52;page8-54;page4-244;page5-36;page7-40;page8-183;page8-38;page7-20,page8-38,1,3,1,NA,NA,1,99,10,186,9
1,page6-196;page7-41;page6-109;page5-65;page2-85;page4-98;page4-96;page6-52;page3-33;page5-80,page6-52,1,4,1,NA,NA,1,53,104,187,43
1,page1-77;page6-219;page2-36;page1-95;page1-34;page5-26;page4-11;page5-85;page9-40;page2-133,page5-26,1,27,5,NA,NA,1,7,58,188,6
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page9-39,1,10,2,NA,NA,1,16,74,189,15
1,page6-208;page3-33;page7-107;page2-20;page8-169;page8-38;page7-41;page5-86;page7-125;page5-165,page2-20,1,23,4,NA,NA,1,100,21,190,20
1,page1-77;page8-183;page6-206;page6-121;page6-135;page7-79;page1-133;page4-5;page7-202;page7-20,page8-183,1,15,3,NA,NA,1,38,30,191,28
1,page1-172;page8-246;page6-122;page7-202;page1-107;page3-201;page8-159;page2-140;page7-55;page4-142,page7-202,1,26,5,NA,NA,1,101,56,192,45
1,page6-155;page7-113;page2-34;page7-115;page7-44;page3-33;page6-52;page5-121;page6-175;page5-63,page7-113,1,13,3,NA,NA,1,71,42,193,34
1,page7-186;page7-36;page1-133;page1-186;page7-126;page6-186;page2-165;page6-52;page2-136;page6-219,page7-186,1,30,5,NA,NA,1,51,77,194,41
1,page6-155;page7-113;page2-34;page7-115;page7-44;page3-33;page6-52;page5-121;page6-175;page5-63,page2-34,1,12,2,NA,NA,1,71,42,195,34
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page8-58,1,3,1,NA,NA,1,55,81,196,44
1,page7-20;page8-54;page7-40;page1-175;page8-38;page7-15;page8-183;page3-52;page4-244;page5-36,page7-20,1,11,2,NA,NA,1,10,99,197,9
1,page6-155;page7-113;page2-34;page7-115;page7-44;page3-33;page6-52;page5-121;page6-175;page5-63,page2-34,1,12,2,NA,NA,1,44,118,198,36
1,page6-208;page3-33;page7-107;page2-20;page8-169;page8-38;page7-41;page5-86;page7-125;page5-165,page8-169,1,7,2,NA,NA,1,100,21,199,20
1,page8-246;page7-125;page6-122;page7-226;page7-145;page8-21;page5-101;page6-160;page9-40;page8-183,page7-125,1,12,2,NA,NA,1,102,8,200,7
1,page5-65;page7-29;page7-73;page6-23;page5-40;page1-77;page4-190;page3-70;page3-12;page3-33,page7-29,1,3,1,NA,NA,1,87,117,201,56
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page1-150,1,27,5,NA,NA,1,40,93,202,33
1,page1-77;page8-183;page6-206;page6-121;page6-135;page7-79;page1-133;page4-5;page7-202;page7-20,page1-133,1,5,1,NA,NA,1,2,5,203,2
1,page2-86;page7-126;page5-101;page8-169;page3-139;page6-166;page6-167;page4-180;page5-165;page1-117,page6-167,1,22,4,NA,NA,1,72,45,204,37
1,page6-52;page7-36;page6-186;page2-136;page1-186;page2-165;page6-219;page1-133;page7-126;page7-186,page6-52,1,19,4,NA,NA,1,77,51,205,41
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page6-204,1,11,2,NA,NA,1,31,62,206,29
1,page1-77;page8-183;page6-206;page6-121;page6-135;page7-79;page1-133;page4-5;page7-202;page7-20,page6-135,1,18,3,NA,NA,1,2,5,207,2
1,page1-48;page1-133;page9-40;page8-38;page7-44;F;page5-45;page4-195;page6-206;page7-55,page8-38,1,28,5,NA,NA,1,103,75,208,51
1,page6-196;page4-98;page5-80;page4-96;page6-52;page2-85;page6-109;page5-65;page3-33;page7-41,page6-109,1,9,2,NA,NA,1,104,53,209,43
1,page5-153;page8-169;page3-12;page6-71;page7-15;page6-160;page7-20;page9-39;page5-84;page5-66,page5-84,1,20,4,NA,NA,1,96,61,210,48
1,page6-196;page4-98;page5-80;page4-96;page6-52;page2-85;page6-109;page5-65;page3-33;page7-41,page4-98,1,23,4,NA,NA,1,104,53,211,43
1,page6-226;page5-96;page6-206;page7-53;page6-71;page7-73;page8-159;page5-128;page8-58;page1-150,page8-58,1,9,2,NA,NA,1,81,55,212,44
1,page7-202;page8-183;page7-79;page6-121;page1-133;page6-206;page7-20;page6-135;page1-77;page4-5,page7-79,1,12,2,NA,NA,1,5,2,213,2
1,page6-196;page7-41;page6-109;page5-65;page2-85;page4-98;page4-96;page6-52;page3-33;page5-80,page7-41,1,1,1,NA,NA,1,53,104,214,43
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,F,1,14,3,NA,NA,1,90,39,215,32
1,page5-102;page2-133;page4-241;page6-171;page7-216;page2-86;page6-219;page4-180;page1-95;page8-21,page6-219,1,10,2,NA,NA,1,80,115,216,53
1,page5-40;page7-107;page8-58;page2-36;page6-124;page3-33;page5-45;page4-197;page1-150;page5-153,page2-36,1,21,4,NA,NA,1,22,79,217,21
1,page7-166;page1-95;page5-153;page4-190;page7-202;page7-126;page3-61;page2-16;page5-96;page7-127,page7-202,1,22,4,NA,NA,1,47,108,218,39
1,page1-77;page8-183;page6-206;page6-121;page6-135;page7-79;page1-133;page4-5;page7-202;page7-20,page7-79,1,3,1,NA,NA,1,105,112,219,60
1,page7-186;page7-36;page1-133;page1-186;page7-126;page6-186;page2-165;page6-52;page2-136;page6-219,page2-136,1,18,3,NA,NA,1,1,50,220,1
1,page6-185;page6-228;page8-234;page1-132;page7-203;page6-52;page5-85;page7-113;page5-63;page6-21,page1-132,1,28,5,NA,NA,1,52,65,221,42
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page7-81,1,22,4,NA,NA,1,34,19,222,18
1,page6-171;page4-241;page5-102;page2-133;page1-95;page6-219;page7-216;page2-86;page8-21;page4-180,page6-219,1,1,1,NA,NA,1,64,232,223,49
1,page6-162;page7-226;page7-177;page8-156;page7-53;page7-41;page7-36;F;page7-145;page8-192,page7-36,1,10,2,NA,NA,1,92,15,224,14
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page7-55,1,8,2,NA,NA,1,106,91,225,59
1,page7-20;page8-54;page7-40;page1-175;page8-38;page7-15;page8-183;page3-52;page4-244;page5-36,page3-52,1,10,2,NA,NA,1,10,99,226,9
1,page3-70;page3-12;page7-29;page1-77;page6-23;page7-73;page3-33;page5-65;page4-190;page5-40,page1-77,1,4,1,NA,NA,1,46,54,227,38
1,page1-172;page8-246;page6-122;page7-202;page1-107;page3-201;page8-159;page2-140;page7-55;page4-142,page1-172,1,1,1,NA,NA,1,101,56,228,45
1,page5-153;page8-169;page3-12;page6-71;page7-15;page6-160;page7-20;page9-39;page5-84;page5-66,page6-71,1,7,2,NA,NA,1,95,85,229,54
1,page1-77;page8-183;page6-206;page6-121;page6-135;page7-79;page1-133;page4-5;page7-202;page7-20,page1-133,1,29,5,NA,NA,1,38,30,230,28
1,page8-247;page6-206;page1-117;page2-140;page1-30;page9-39;page1-185;page3-33;page6-228;page7-81,page3-33,1,26,5,NA,NA,1,19,34,231,18
1,page6-162;page7-226;page7-177;page8-156;page7-53;page7-41;page7-36;F;page7-145;page8-192,F,1,20,4,NA,NA,1,92,15,232,14
1,page7-20;page8-54;page7-40;page1-175;page8-38;page7-15;page8-183;page3-52;page4-244;page5-36,page8-183,1,26,5,NA,NA,1,107,23,233,22
1,page5-63;page6-208;page4-128;page5-71;page3-33;page6-52;page5-84;page5-85;page4-155;page7-225,page7-225,1,9,2,NA,NA,1,76,98,234,52
1,page7-20;page8-54;page7-40;page1-175;page8-38;page7-15;page8-183;page3-52;page4-244;page5-36,page5-36,1,23,4,NA,NA,1,107,23,235,22
1,page7-44;page7-55;page6-206;page1-48;page8-38;page5-45;page9-40;page1-133;F;page4-195,page1-133,1,25,5,NA,NA,1,75,103,236,51
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page8-169,1,4,1,NA,NA,1,61,96,237,48
1,page7-44;page7-55;page6-206;page1-48;page8-38;page5-45;page9-40;page1-133;F;page4-195,page1-48,1,1,1,NA,NA,1,68,25,238,24
1,page5-139;page5-154;page7-126;page8-246;page6-160;page7-125;page5-85;page4-180;page1-185;page7-177,page7-177,1,1,1,NA,NA,1,84,9,239,8
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page1-185,1,18,3,NA,NA,1,82,28,240,26
1,page6-185;page6-228;page8-234;page1-132;page7-203;page6-52;page5-85;page7-113;page5-63;page6-21,page7-203,1,19,4,NA,NA,1,52,65,241,42
1,page5-153;page8-169;page3-12;page6-71;page7-15;page6-160;page7-20;page9-39;page5-84;page5-66,page7-15,1,10,2,NA,NA,1,36,41,242,31
1,page5-85;page7-225;page5-63;page3-33;page5-84;page6-208;page5-71;page4-128;page6-52;page4-155,page5-84,1,3,1,NA,NA,1,12,73,243,11
1,page6-196;page4-98;page5-80;page4-96;page6-52;page2-85;page6-109;page5-65;page3-33;page7-41,page6-52,1,20,4,NA,NA,1,13,78,244,12
1,page7-22;page3-66;page5-232;page7-225;page8-248;page4-142;page7-157;page8-21;page5-45;page5-85,page3-66,1,30,5,NA,NA,1,4,114,245,4
1,page3-61;page7-202;page4-190;page2-16;page7-126;page7-166;page1-95;page5-96;page5-153;page7-127,page7-126,1,29,5,NA,NA,1,108,47,246,39
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page7-166,1,23,4,NA,NA,1,31,62,247,29
1,page5-40;page5-26;page7-20;page7-125;page2-100;page4-244;page7-126;page7-116;page8-169;page7-202,page5-26,1,17,3,NA,NA,1,6,33,248,5
1,page3-70;page3-12;page7-29;page1-77;page6-23;page7-73;page3-33;page5-65;page4-190;page5-40,page3-12,1,11,2,NA,NA,1,24,97,249,23
1,page3-61;page7-202;page4-190;page2-16;page7-126;page7-166;page1-95;page5-96;page5-153;page7-127,page5-96,1,26,5,NA,NA,1,108,47,250,39
1,page6-122;page9-40;page7-226;page7-125;page8-246;page6-160;page7-145;page5-101;page8-183;page8-21,page6-160,1,30,5,NA,NA,1,8,102,251,7
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,page7-36,1,25,5,NA,NA,1,15,92,252,14
1,page5-65;page7-29;page7-73;page6-23;page5-40;page1-77;page4-190;page3-70;page3-12;page3-33,page6-23,1,1,1,NA,NA,1,97,24,253,23
1,page5-45;page8-21;page4-142;page5-85;page7-22;page5-232;page7-157;page3-66;page8-248;page7-225,page5-85,1,20,4,NA,NA,1,109,60,254,47
1,page5-165;page8-159;page5-45;page4-232;page9-40;page7-127;page7-157;page8-234;page3-70;page8-58,page5-45,1,16,3,NA,NA,1,88,111,255,57
1,page4-11;page6-219;page1-95;page1-77;page2-36;page1-34;page9-40;page5-85;page5-26;page2-133,page2-133,1,8,2,NA,NA,1,58,7,256,6
1,page7-186;page7-36;page1-133;page1-186;page7-126;page6-186;page2-165;page6-52;page2-136;page6-219,page2-136,1,2,1,NA,NA,1,51,77,257,41
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page2-140,1,7,2,NA,NA,1,67,66,258,50
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page5-84,1,5,1,NA,NA,1,61,96,259,48
1,page5-45;page8-21;page4-142;page5-85;page7-22;page5-232;page7-157;page3-66;page8-248;page7-225,page8-248,1,11,2,NA,NA,1,109,60,260,47
1,page3-61;page7-202;page4-190;page2-16;page7-126;page7-166;page1-95;page5-96;page5-153;page7-127,page3-61,1,18,3,NA,NA,1,110,20,261,19
1,page8-159;page8-58;page5-165;page7-127;page7-157;page9-40;page3-70;page4-232;page8-234;page5-45,page7-127,1,18,3,NA,NA,1,111,88,262,57
1,page7-186;page7-36;page1-133;page1-186;page7-126;page6-186;page2-165;page6-52;page2-136;page6-219,page7-186,1,17,3,NA,NA,1,51,77,263,41
1,page8-247;page6-206;page1-117;page2-140;page1-30;page9-39;page1-185;page3-33;page6-228;page7-81,page3-33,1,26,5,NA,NA,1,74,16,264,15
1,page6-155;page7-113;page2-34;page7-115;page7-44;page3-33;page6-52;page5-121;page6-175;page5-63,page5-121,1,11,2,NA,NA,1,44,118,265,36
1,page7-202;page8-183;page7-79;page6-121;page1-133;page6-206;page7-20;page6-135;page1-77;page4-5,page7-79,1,12,2,NA,NA,1,112,105,266,60
1,page5-165;page8-159;page5-45;page4-232;page9-40;page7-127;page7-157;page8-234;page3-70;page8-58,page5-165,1,24,4,NA,NA,1,88,111,267,57
1,page5-139;page5-154;page7-126;page8-246;page6-160;page7-125;page5-85;page4-180;page1-185;page7-177,page4-180,1,4,1,NA,NA,1,84,9,268,8
1,page3-70;page8-21;page5-101;page2-165;page1-95;page8-156;page7-40;page6-171;page3-61;page7-29,page8-21,1,16,3,NA,NA,1,18,70,269,17
1,page5-139;page5-154;page7-126;page8-246;page6-160;page7-125;page5-85;page4-180;page1-185;page7-177,page7-126,1,16,3,NA,NA,1,94,48,270,40
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,page7-145,1,27,5,NA,NA,1,15,92,271,14
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page1-185,1,18,3,NA,NA,1,16,74,272,15
1,page5-26;page7-20;page7-125;page2-100;page7-126;page8-169;page7-202;page7-116;page5-40;page4-244,page5-26,1,11,2,NA,NA,1,33,6,273,5
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page8-169,1,17,3,NA,NA,1,41,36,274,31
1,page7-22;page3-66;page5-232;page7-225;page8-248;page4-142;page7-157;page8-21;page5-45;page5-85,page7-225,1,4,1,NA,NA,1,4,114,275,4
1,page5-121;page3-33;page6-52;page7-44;page5-63;page2-34;page6-155;page7-115;page6-175;page7-113,page7-115,1,2,1,NA,NA,1,42,71,276,34
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page7-166,1,23,4,NA,NA,1,106,91,277,59
1,page3-61;page7-202;page4-190;page2-16;page7-126;page7-166;page1-95;page5-96;page5-153;page7-127,page5-96,1,15,3,NA,NA,1,110,20,278,19
1,page8-246;page7-125;page6-122;page7-226;page7-145;page8-21;page5-101;page6-160;page9-40;page8-183,page9-40,1,10,2,NA,NA,1,113,86,279,55
1,page7-44;page7-55;page6-206;page1-48;page8-38;page5-45;page9-40;page1-133;F;page4-195,page4-195,1,26,5,NA,NA,1,75,103,280,51
1,page3-61;page7-202;page4-190;page2-16;page7-126;page7-166;page1-95;page5-96;page5-153;page7-127,page7-126,1,13,3,NA,NA,1,110,20,281,19
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page7-15,1,6,1,NA,NA,1,41,36,282,31
1,page7-186;page7-36;page1-133;page1-186;page7-126;page6-186;page2-165;page6-52;page2-136;page6-219,page2-136,1,25,5,NA,NA,1,51,77,283,41
1,page5-121;page3-33;page6-52;page7-44;page5-63;page2-34;page6-155;page7-115;page6-175;page7-113,page5-63,1,15,3,NA,NA,1,42,71,284,34
1,page1-48;page1-133;page9-40;page8-38;page7-44;F;page5-45;page4-195;page6-206;page7-55,page4-195,1,7,2,NA,NA,1,25,68,285,24
1,page5-45;page8-21;page4-142;page5-85;page7-22;page5-232;page7-157;page3-66;page8-248;page7-225,page8-248,1,11,2,NA,NA,1,114,4,286,4
1,page6-208;page5-165;page7-41;page8-169;page8-38;page5-86;page7-125;page2-20;page3-33;page7-107,page7-125,1,5,1,NA,NA,1,21,100,287,20
1,page8-156;page8-192;page6-162;page7-53;page7-145;page7-177;page7-226;F;page7-41;page7-36,page7-145,1,15,3,NA,NA,1,15,92,288,14
1,page2-36;page4-197;page1-150;page3-33;page5-153;page6-124;page7-107;page5-40;page8-58;page5-45,page7-107,1,16,3,NA,NA,1,79,22,289,21
1,page7-44;page7-55;page6-206;page1-48;page8-38;page5-45;page9-40;page1-133;F;page4-195,page4-195,1,2,1,NA,NA,1,68,25,290,24
1,page5-40;page7-107;page8-58;page2-36;page6-124;page3-33;page5-45;page4-197;page1-150;page5-153,page7-107,1,23,4,NA,NA,1,37,17,291,16
1,page7-166;page1-95;page5-153;page4-190;page7-202;page7-126;page3-61;page2-16;page5-96;page7-127,page5-153,1,11,2,NA,NA,1,20,110,292,19
1,page6-196;page4-98;page5-80;page4-96;page6-52;page2-85;page6-109;page5-65;page3-33;page7-41,page5-80,1,28,5,NA,NA,1,104,53,293,43
1,page5-45;page8-21;page4-142;page5-85;page7-22;page5-232;page7-157;page3-66;page8-248;page7-225,page3-66,1,23,4,NA,NA,1,109,60,294,47
1,page2-36;page4-197;page1-150;page3-33;page5-153;page6-124;page7-107;page5-40;page8-58;page5-45,page6-124,1,14,3,NA,NA,1,79,22,295,21
1,page6-208;page3-33;page7-107;page2-20;page8-169;page8-38;page7-41;page5-86;page7-125;page5-165,page5-165,1,9,2,NA,NA,1,59,63,296,46
1,page6-208;page3-33;page7-107;page2-20;page8-169;page8-38;page7-41;page5-86;page7-125;page5-165,page7-107,1,24,4,NA,NA,1,100,21,297,20
1,page5-85;page7-225;page5-63;page3-33;page5-84;page6-208;page5-71;page4-128;page6-52;page4-155,page5-85,1,17,3,NA,NA,1,69,43,298,35
1,page5-165;page8-159;page5-45;page4-232;page9-40;page7-127;page7-157;page8-234;page3-70;page8-58,page7-127,1,9,2,NA,NA,1,88,111,299,57
1,page3-70;page3-12;page7-29;page1-77;page6-23;page7-73;page3-33;page5-65;page4-190;page5-40,page7-29,1,7,2,NA,NA,1,24,97,300,23
1,page1-48;page1-133;page9-40;page8-38;page7-44;F;page5-45;page4-195;page6-206;page7-55,page5-45,1,17,3,NA,NA,1,25,68,301,24
1,page5-85;page7-225;page5-63;page3-33;page5-84;page6-208;page5-71;page4-128;page6-52;page4-155,page4-128,1,26,5,NA,NA,1,69,43,302,35
1,page1-172;page8-246;page6-122;page7-202;page1-107;page3-201;page8-159;page2-140;page7-55;page4-142,page3-201,1,13,3,NA,NA,1,101,56,303,45
1,page5-102;page2-133;page4-241;page6-171;page7-216;page2-86;page6-219;page4-180;page1-95;page8-21,page2-86,1,9,2,NA,NA,1,80,115,304,53
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page7-115,1,20,4,NA,NA,1,31,62,305,29
1,page3-61;page7-202;page4-190;page2-16;page7-126;page7-166;page1-95;page5-96;page5-153;page7-127,page3-61,1,25,5,NA,NA,1,83,14,306,13
1,page1-48;page1-133;page9-40;page8-38;page7-44;F;page5-45;page4-195;page6-206;page7-55,page1-133,1,22,4,NA,NA,1,103,75,307,51
1,page7-166;page1-95;page5-153;page4-190;page7-202;page7-126;page3-61;page2-16;page5-96;page7-127,page5-153,1,11,2,NA,NA,1,14,83,308,13
1,page6-196;page7-41;page6-109;page5-65;page2-85;page4-98;page4-96;page6-52;page3-33;page5-80,page3-33,1,25,5,NA,NA,1,78,13,309,12
1,page8-246;page7-125;page6-122;page7-226;page7-145;page8-21;page5-101;page6-160;page9-40;page8-183,page7-125,1,20,4,NA,NA,1,102,8,310,7
1,page6-171;page4-241;page5-102;page2-133;page1-95;page6-219;page7-216;page2-86;page8-21;page4-180,page4-241,1,15,3,NA,NA,1,115,80,311,53
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page5-86,1,7,2,NA,NA,1,106,91,312,59
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page6-206,1,3,1,NA,NA,1,16,74,313,15
1,page5-165;page8-159;page5-45;page4-232;page9-40;page7-127;page7-157;page8-234;page3-70;page8-58,page8-58,1,30,5,NA,NA,1,88,111,314,57
1,page8-246;page7-125;page6-122;page7-226;page7-145;page8-21;page5-101;page6-160;page9-40;page8-183,page8-183,1,15,3,NA,NA,1,102,8,315,7
1,page1-48;page1-133;page9-40;page8-38;page7-44;F;page5-45;page4-195;page6-206;page7-55,page1-48,1,20,4,NA,NA,1,103,75,316,51
1,page5-85;page7-225;page5-63;page3-33;page5-84;page6-208;page5-71;page4-128;page6-52;page4-155,page4-128,1,5,1,NA,NA,1,69,43,317,35
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page1-150,1,6,1,NA,NA,1,40,93,318,33
1,page1-77;page8-183;page6-206;page6-121;page6-135;page7-79;page1-133;page4-5;page7-202;page7-20,page8-183,1,2,1,NA,NA,1,2,5,319,2
1,page7-202;page8-183;page7-79;page6-121;page1-133;page6-206;page7-20;page6-135;page1-77;page4-5,page7-202,1,25,5,NA,NA,1,5,2,320,2
1,page5-86;page8-56;page7-216;page7-55;page5-154;page3-70;page6-204;page7-166;page5-26;page7-115,page6-204,1,11,2,NA,NA,1,106,91,321,59
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page1-150,1,6,1,NA,NA,1,55,81,322,44
1,page5-63;page6-208;page4-128;page5-71;page3-33;page6-52;page5-84;page5-85;page4-155;page7-225,page5-71,1,11,2,NA,NA,1,43,69,323,35
1,page8-234;page1-132;page5-85;page6-21;page6-185;page6-52;page5-63;page7-113;page6-228;page7-203,page6-21,1,14,3,NA,NA,1,65,52,324,42
1,page2-86;page7-126;page5-101;page8-169;page3-139;page6-166;page6-167;page4-180;page5-165;page1-117,page3-139,1,7,2,NA,NA,1,72,45,325,37
1,page1-175;page7-15;page3-52;page8-54;page4-244;page5-36;page7-40;page8-183;page8-38;page7-20,page7-20,1,1,1,NA,NA,1,99,10,326,9
1,page5-40;page7-107;page8-58;page2-36;page6-124;page3-33;page5-45;page4-197;page1-150;page5-153,page8-58,1,12,2,NA,NA,1,22,79,327,21
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page7-15,1,6,1,NA,NA,1,61,96,328,48
1,page1-117;page6-206;page1-30;page7-81;page9-39;page8-247;page2-140;page6-228;page1-185;page3-33,page3-33,1,8,2,NA,NA,1,82,28,329,26
1,page6-185;page6-228;page8-234;page1-132;page7-203;page6-52;page5-85;page7-113;page5-63;page6-21,page8-234,1,21,4,NA,NA,1,52,65,330,42
1,page7-44;page7-55;page6-206;page1-48;page8-38;page5-45;page9-40;page1-133;F;page4-195,page1-48,1,13,3,NA,NA,1,49,35,331,30
1,page6-71;page7-15;page8-169;page5-66;page7-20;page9-39;page5-153;page3-12;page6-160;page5-84,page5-84,1,27,5,NA,NA,1,41,36,332,31
1,page4-11;page6-219;page1-95;page1-77;page2-36;page1-34;page9-40;page5-85;page5-26;page2-133,page4-11,1,19,4,NA,NA,1,58,7,333,6
1,page7-166;page1-95;page5-153;page4-190;page7-202;page7-126;page3-61;page2-16;page5-96;page7-127,page2-16,1,14,3,NA,NA,1,20,110,334,19
1,page8-58;page5-96;page8-159;page7-53;page1-150;page6-226;page7-73;page6-206;page5-128;page6-71,page6-71,1,1,1,NA,NA,1,40,93,335,33
1,page5-154;page8-56;page3-70;page7-216;page7-115;page5-26;page6-204;page7-55;page5-86;page7-166,page7-115,1,4,1,NA,NA,1,62,31,336,29
1,page7-186;page7-36;page1-133;page1-186;page7-126;page6-186;page2-165;page6-52;page2-136;page6-219,page6-186,1,4,1,NA,NA,1,1,50,337,1
1,page6-208;page5-165;page7-41;page8-169;page8-38;page5-86;page7-125;page2-20;page3-33;page7-107,page7-41,1,14,3,NA,NA,1,63,59,338,46
1,page6-162;page7-226;page7-177;page8-156;page7-53;page7-41;page7-36;F;page7-145;page8-192,page8-156,1,7,2,NA,NA,1,39,90,339,32
