room_num,image_options,target_image,stage_num,trial_num,round_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000419074.jpg,COCO_val2014_000000419074.jpg,1,17,5,TRUE,pilot,match,1,6,178,101,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000455943.jpg,COCO_val2014_000000455943.jpg,1,18,5,TRUE,pilot,match,1,6,178,102,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg,COCO_val2014_000000551650.jpg,1,19,5,TRUE,pilot,match,1,6,178,103,6
1,COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000161044.jpg,COCO_val2014_000000161044.jpg,1,20,5,TRUE,pilot,match,1,6,178,104,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000455943.jpg,COCO_val2014_000000455943.jpg,1,21,6,TRUE,pilot,match,1,6,178,105,6
1,COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000161044.jpg,COCO_val2014_000000161044.jpg,1,22,6,TRUE,pilot,match,1,6,178,106,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg;COCO_val2014_000000419074.jpg,COCO_val2014_000000419074.jpg,1,23,6,TRUE,pilot,match,1,6,178,107,6
1,COCO_val2014_000000161044.jpg;COCO_val2014_000000419074.jpg;COCO_val2014_000000455943.jpg;COCO_val2014_000000551650.jpg,COCO_val2014_000000551650.jpg,1,24,6,TRUE,pilot,match,1,6,178,108,6
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000232383.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg,COCO_val2014_000000142890.jpg,1,1,1,TRUE,pilot,match,1,7,179,109,7
1,COCO_val2014_000000232383.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000040842.jpg,COCO_val2014_000000040842.jpg,1,2,1,TRUE,pilot,match,1,7,179,110,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000232383.jpg,COCO_val2014_000000232383.jpg,1,3,1,TRUE,pilot,match,1,7,179,111,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000232383.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000375509.jpg,COCO_val2014_000000375509.jpg,1,4,1,TRUE,pilot,match,1,7,179,112,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000232383.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg,COCO_val2014_000000142890.jpg,1,5,2,TRUE,pilot,match,1,7,179,113,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000232383.jpg,COCO_val2014_000000232383.jpg,1,6,2,TRUE,pilot,match,1,7,179,114,7
1,COCO_val2014_000000232383.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000040842.jpg,COCO_val2014_000000040842.jpg,1,7,2,TRUE,pilot,match,1,7,179,115,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000232383.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000375509.jpg,COCO_val2014_000000375509.jpg,1,8,2,TRUE,pilot,match,1,7,179,116,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000232383.jpg,COCO_val2014_000000232383.jpg,1,9,3,TRUE,pilot,match,1,7,179,117,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000232383.jpg;COCO_val2014_000000375509.jpg;COCO_val2014_000000142890.jpg,COCO_val2014_000000142890.jpg,1,10,3,TRUE,pilot,match,1,7,179,118,7
1,COCO_val2014_000000040842.jpg;COCO_val2014_000000232383.jpg;COCO_val2014_000000142890.jpg;COCO_val2014_000000375509.jpg,COCO_val2014_000000375509.jpg,1,11,3,TRUE,pilot,match,1,7,179,119,7
