condition_label,dataset_id,full_cite,short_cite,group_size,language,prior_relationship,partner_constancy,population,role_constancy,confederates,modality,feedback,backchannel,game_id,room_num,option_set,target,trial_num,rep_num,stage_num,exclude,exclusion_reason,order_match,action_type,player_id,role,time_stamp,age,gender,native_language,race,education,text,message_number,message_irrelevant,choice_id
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,4,13,3,1,FALSE,,order,selection,dyad11_matcher,matcher,9.967,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,6,14,3,1,FALSE,,order,selection,dyad11_matcher,matcher,10.1,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,3,15,3,1,FALSE,,order,selection,dyad11_matcher,matcher,8.233,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,5,16,3,1,FALSE,,order,selection,dyad11_matcher,matcher,7.767,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,1,17,3,1,FALSE,,order,selection,dyad11_matcher,matcher,7.2,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad11,1,1;2;3;4;5;6,2,18,3,1,FALSE,,order,selection,dyad11_matcher,matcher,5.7,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,6,13,3,1,FALSE,,order,selection,dyad12_matcher,matcher,4.3,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,5,14,3,1,FALSE,,order,selection,dyad12_matcher,matcher,1.767,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,2,15,3,1,FALSE,,order,selection,dyad12_matcher,matcher,6.6,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,3,16,3,1,FALSE,,order,selection,dyad12_matcher,matcher,6.3,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,4,17,3,1,FALSE,,order,selection,dyad12_matcher,matcher,3.6,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad12,1,1;2;3;4;5;6,1,18,3,1,FALSE,,order,selection,dyad12_matcher,matcher,2.233,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,1,13,3,1,FALSE,,order,selection,dyad13_matcher,matcher,4.1,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,4,14,3,1,FALSE,,order,selection,dyad13_matcher,matcher,2.8,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,2,15,3,1,FALSE,,order,selection,dyad13_matcher,matcher,2.333,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,6,16,3,1,FALSE,,order,selection,dyad13_matcher,matcher,2.2,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,5,17,3,1,FALSE,,order,selection,dyad13_matcher,matcher,1.567,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad13,1,1;2;3;4;5;6,3,18,3,1,FALSE,,order,selection,dyad13_matcher,matcher,1.5,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,2,13,3,1,FALSE,,order,selection,dyad14_matcher,matcher,8.133,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,5,14,3,1,FALSE,,order,selection,dyad14_matcher,matcher,4,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,3,15,3,1,FALSE,,order,selection,dyad14_matcher,matcher,4.167,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,1,16,3,1,FALSE,,order,selection,dyad14_matcher,matcher,4.9,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,6,17,3,1,FALSE,,order,selection,dyad14_matcher,matcher,3.533,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad14,1,1;2;3;4;5;6,4,18,3,1,FALSE,,order,selection,dyad14_matcher,matcher,4,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,3,13,3,1,FALSE,,order,selection,dyad15_matcher,matcher,8,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,2,14,3,1,FALSE,,order,selection,dyad15_matcher,matcher,6.833,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,5,15,3,1,FALSE,,order,selection,dyad15_matcher,matcher,2.767,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,6,16,3,1,FALSE,,order,selection,dyad15_matcher,matcher,12.4,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,4,17,3,1,FALSE,,order,selection,dyad15_matcher,matcher,5.333,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad15,1,1;2;3;4;5;6,1,18,3,1,FALSE,,order,selection,dyad15_matcher,matcher,4.2,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,1,13,3,1,FALSE,,order,selection,dyad16_matcher,matcher,8.467,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,3,14,3,1,FALSE,,order,selection,dyad16_matcher,matcher,2.933,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,6,15,3,1,FALSE,,order,selection,dyad16_matcher,matcher,2.2,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,5,16,3,1,FALSE,,order,selection,dyad16_matcher,matcher,2.033,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,2,17,3,1,FALSE,,order,selection,dyad16_matcher,matcher,3.067,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad16,1,1;2;3;4;5;6,4,18,3,1,FALSE,,order,selection,dyad16_matcher,matcher,7.1,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,3,13,3,1,FALSE,,order,selection,dyad17_matcher,matcher,8.033,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,4,14,3,1,FALSE,,order,selection,dyad17_matcher,matcher,3.6,,unknown,,,,,,FALSE,3
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,1,15,3,1,FALSE,,order,selection,dyad17_matcher,matcher,5.533,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,2,16,3,1,FALSE,,order,selection,dyad17_matcher,matcher,3.467,,unknown,,,,,,FALSE,2
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,6,17,3,1,FALSE,,order,selection,dyad17_matcher,matcher,3.133,,unknown,,,,,,FALSE,6
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad17,1,1;2;3;4;5;6,5,18,3,1,FALSE,,order,selection,dyad17_matcher,matcher,1.767,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,5,13,3,1,FALSE,,order,selection,dyad18_matcher,matcher,9.3,,unknown,,,,,,FALSE,5
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,4,14,3,1,FALSE,,order,selection,dyad18_matcher,matcher,4.1,,unknown,,,,,,FALSE,4
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,1,15,3,1,FALSE,,order,selection,dyad18_matcher,matcher,6.367,,unknown,,,,,,FALSE,1
experiment 1,dale2011_tangram,"Dale, R., Kirkham, N. Z., & Richardson, D. C. (2011). How two people become a tangram recognition system. In Proceedings of the European Conference on Computer-Supported Cooperative Work.",Dale et al. (2011),2,English,no,yes,adult,yes,no,oral-remote,none,full,dyad18,1,1;2;3;4;5;6,6,16,3,1,FALSE,,order,selection,dyad18_matcher,matcher,2.533,,unknown,,,,,,FALSE,6
