room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,hold;jump,hold,1,5,2,NA,NA,match,1,42,43,232,22
1,jump;hold,jump,1,6,2,NA,NA,match,1,43,42,233,22
1,swim;hold,swim,1,7,2,TRUE,no describer talk,match,1,42,43,234,22
1,walk;swim,walk,1,8,2,NA,NA,match,1,43,42,235,22
1,swim;jump,swim,1,9,3,NA,NA,match,1,42,43,236,22
1,hold;walk,hold,1,10,3,NA,NA,match,1,43,42,237,22
1,jump;swim,jump,1,11,3,NA,NA,match,1,42,43,238,22
1,walk;hold,walk,1,12,3,NA,NA,match,1,43,42,239,22
1,swim;hold,swim,1,1,1,NA,NA,match,1,44,45,240,23
1,hold;jump,hold,1,2,1,NA,NA,match,1,45,44,241,23
1,jump;swim,jump,1,3,1,NA,NA,match,1,44,45,242,23
1,walk;jump,walk,1,4,1,NA,NA,match,1,45,44,243,23
1,walk;swim,walk,1,5,2,NA,NA,match,1,44,45,244,23
1,swim;jump,swim,1,6,2,NA,NA,match,1,45,44,245,23
1,jump;hold,jump,1,7,2,NA,NA,match,1,44,45,246,23
1,hold;jump,hold,1,8,2,NA,NA,match,1,45,44,247,23
1,hold;swim,hold,1,9,3,NA,NA,match,1,44,45,248,23
1,swim;walk,swim,1,10,3,NA,NA,match,1,45,44,249,23
1,jump;swim,jump,1,11,3,NA,NA,match,1,44,45,250,23
1,walk;swim,walk,1,12,3,NA,NA,match,1,45,44,251,23
1,jump;walk,jump,1,1,1,NA,NA,match,1,46,47,252,24
1,walk;hold,walk,1,3,1,NA,NA,match,1,46,47,253,24
1,swim;walk,swim,1,4,1,NA,NA,match,1,47,46,254,24
1,swim;walk,swim,1,5,2,NA,NA,match,1,46,47,255,24
1,jump;hold,jump,1,6,2,NA,NA,match,1,47,46,256,24
1,walk;swim,walk,1,7,2,NA,NA,match,1,46,47,257,24
1,hold;jump,hold,1,8,2,NA,NA,match,1,47,46,258,24
1,walk;hold,walk,1,9,3,NA,NA,match,1,46,47,259,24
1,jump;swim,jump,1,10,3,NA,NA,match,1,47,46,260,24
1,hold;jump,hold,1,11,3,NA,NA,match,1,46,47,261,24
1,swim;hold,swim,1,12,3,NA,NA,match,1,47,46,262,24
1,swim;walk,swim,1,2,1,NA,NA,match,1,48,49,263,25
1,walk;swim,walk,1,3,1,NA,NA,match,1,49,48,264,25
1,jump;walk,jump,1,4,1,NA,NA,match,1,48,49,265,25
1,swim;hold,swim,1,5,2,NA,NA,match,1,49,48,266,25
1,jump;walk,jump,1,6,2,NA,NA,match,1,48,49,267,25
1,walk;hold,walk,1,7,2,NA,NA,match,1,49,48,268,25
1,hold;jump,hold,1,8,2,NA,NA,match,1,48,49,269,25
1,walk;jump,walk,1,9,3,NA,NA,match,1,49,48,270,25
1,jump;hold,jump,1,10,3,NA,NA,match,1,48,49,271,25
1,swim;jump,swim,1,11,3,NA,NA,match,1,49,48,272,25
1,hold;walk,hold,1,12,3,NA,NA,match,1,48,49,273,25
1,hold;swim,hold,1,1,1,NA,NA,match,1,50,51,274,26
1,walk;swim,walk,1,2,1,NA,NA,match,1,51,50,275,26
1,swim;walk,swim,1,3,1,NA,NA,match,1,50,51,276,26
1,jump;walk,jump,1,1,1,NA,NA,match,1,52,53,277,27
1,swim;walk,swim,1,2,1,NA,NA,match,1,53,52,278,27
1,hold;jump,hold,1,3,1,NA,NA,match,1,52,53,279,27
1,walk;swim,walk,1,4,1,NA,NA,match,1,53,52,280,27
1,jump;hold,jump,1,5,2,NA,NA,match,1,52,53,281,27
1,swim;hold,swim,1,6,2,NA,NA,match,1,53,52,282,27
1,walk;hold,walk,1,7,2,NA,NA,match,1,52,53,283,27
1,hold;jump,hold,1,8,2,NA,NA,match,1,53,52,284,27
1,swim;walk,swim,1,9,3,NA,NA,match,1,52,53,285,27
1,jump;walk,jump,1,10,3,NA,NA,match,1,53,52,286,27
1,walk;jump,walk,1,11,3,NA,NA,match,1,52,53,287,27
1,hold;jump,hold,1,12,3,NA,NA,match,1,53,52,288,27
1,swim;walk,swim,1,1,1,NA,NA,match,2,54,55,289,28
1,hold;walk,hold,1,2,1,NA,NA,match,2,55,54,290,28
1,jump;swim,jump,1,4,1,NA,NA,match,2,55,54,291,28
1,swim;jump,swim,1,5,2,NA,NA,match,2,54,55,292,28
1,walk;swim,walk,1,6,2,NA,NA,match,2,55,54,293,28
1,hold;walk,hold,1,7,2,NA,NA,match,2,54,55,294,28
1,jump;walk,jump,1,8,2,NA,NA,match,2,55,54,295,28
1,jump;walk,jump,1,9,3,NA,NA,match,2,54,55,296,28
1,swim;jump,swim,1,10,3,NA,NA,match,2,55,54,297,28
1,walk;hold,walk,1,11,3,NA,NA,match,2,54,55,298,28
1,hold;walk,hold,1,12,3,NA,NA,match,2,55,54,299,28
1,hold;swim,hold,1,13,4,NA,NA,match,2,54,55,300,28
1,swim;hold,swim,1,14,4,NA,NA,match,2,55,54,301,28
1,walk;hold,walk,1,15,4,NA,NA,match,2,54,55,302,28
1,jump;hold,jump,1,16,4,NA,NA,match,2,55,54,303,28
1,hold;jump,hold,1,1,1,NA,NA,match,2,56,57,304,29
1,walk;jump,walk,1,2,1,NA,NA,match,2,57,56,305,29
1,jump;hold,jump,1,3,1,NA,NA,match,2,56,57,306,29
1,swim;jump,swim,1,4,1,NA,NA,match,2,57,56,307,29
1,walk;swim,walk,1,5,2,NA,NA,match,2,56,57,308,29
1,jump;swim,jump,1,6,2,NA,NA,match,2,57,56,309,29
1,hold;walk,hold,1,7,2,NA,NA,match,2,56,57,310,29
1,swim;jump,swim,1,8,2,NA,NA,match,2,57,56,311,29
1,jump;hold,jump,1,9,3,NA,NA,match,2,56,57,312,29
1,swim;hold,swim,1,10,3,NA,NA,match,2,57,56,313,29
1,hold;walk,hold,1,11,3,NA,NA,match,2,56,57,314,29
1,walk;hold,walk,1,12,3,NA,NA,match,2,57,56,315,29
1,swim;jump,swim,1,13,4,NA,NA,match,2,56,57,316,29
1,walk;hold,walk,1,14,4,NA,NA,match,2,57,56,317,29
1,jump;swim,jump,1,15,4,NA,NA,match,2,56,57,318,29
1,hold;swim,hold,1,16,4,NA,NA,match,2,57,56,319,29
1,jump;hold,jump,1,1,1,NA,NA,match,2,58,59,320,30
1,hold;swim,hold,1,2,1,NA,NA,match,2,59,58,321,30
1,walk;jump,walk,1,3,1,NA,NA,match,2,58,59,322,30
1,swim;jump,swim,1,4,1,NA,NA,match,2,59,58,323,30
1,hold;walk,hold,1,5,2,NA,NA,match,2,58,59,324,30
1,walk;hold,walk,1,6,2,NA,NA,match,2,59,58,325,30
1,jump;walk,jump,1,7,2,NA,NA,match,2,58,59,326,30
1,swim;walk,swim,1,8,2,NA,NA,match,2,59,58,327,30
1,walk;jump,walk,1,9,3,NA,NA,match,2,58,59,328,30
1,swim;hold,swim,1,10,3,NA,NA,match,2,59,58,329,30
1,jump;hold,jump,1,11,3,NA,NA,match,2,58,59,330,30
1,hold;swim,hold,1,12,3,NA,NA,match,2,59,58,331,30
1,walk;hold,walk,1,13,4,NA,NA,match,2,58,59,332,30
1,jump;swim,jump,1,14,4,NA,NA,match,2,59,58,333,30
1,hold;walk,hold,1,15,4,NA,NA,match,2,58,59,334,30
1,swim;hold,swim,1,16,4,NA,NA,match,2,59,58,335,30
1,jump;hold,jump,1,1,1,NA,NA,match,2,60,61,336,31
1,swim;walk,swim,1,2,1,NA,NA,match,2,61,60,337,31
1,hold;walk,hold,1,3,1,NA,NA,match,2,60,61,338,31
1,walk;swim,walk,1,4,1,NA,NA,match,2,61,60,339,31
1,walk;jump,walk,1,5,2,NA,NA,match,2,60,61,340,31
1,jump;hold,jump,1,6,2,NA,NA,match,2,61,60,341,31
1,swim;hold,swim,1,7,2,NA,NA,match,2,60,61,342,31
1,hold;jump,hold,1,8,2,NA,NA,match,2,61,60,343,31
1,jump;swim,jump,1,9,3,NA,NA,match,2,60,61,344,31
1,swim;jump,swim,1,10,3,NA,NA,match,2,61,60,345,31
1,walk;jump,walk,1,11,3,NA,NA,match,2,60,61,346,31
1,hold;swim,hold,1,12,3,NA,NA,match,2,61,60,347,31
1,hold;walk,hold,1,13,4,NA,NA,match,2,60,61,348,31
1,jump;swim,jump,1,14,4,NA,NA,match,2,61,60,349,31
1,swim;jump,swim,1,15,4,NA,NA,match,2,60,61,350,31
1,walk;swim,walk,1,16,4,NA,NA,match,2,61,60,351,31
1,hold;swim,hold,1,1,1,NA,NA,match,2,62,63,352,32
1,jump;swim,jump,1,2,1,NA,NA,match,2,63,62,353,32
1,swim;jump,swim,1,3,1,NA,NA,match,2,62,63,354,32
1,walk;swim,walk,1,4,1,NA,NA,match,2,63,62,355,32
1,walk;swim,walk,1,5,2,NA,NA,match,2,62,63,356,32
1,swim;hold,swim,1,6,2,NA,NA,match,2,63,62,357,32
1,hold;swim,hold,1,7,2,NA,NA,match,2,62,63,358,32
1,jump;hold,jump,1,8,2,NA,NA,match,2,63,62,359,32
1,swim;jump,swim,1,9,3,NA,NA,match,2,62,63,360,32
1,hold;jump,hold,1,10,3,NA,NA,match,2,63,62,361,32
1,jump;swim,jump,1,11,3,NA,NA,match,2,62,63,362,32
1,walk;hold,walk,1,12,3,NA,NA,match,2,63,62,363,32
1,walk;jump,walk,1,13,4,NA,NA,match,2,62,63,364,32
1,hold;jump,hold,1,14,4,NA,NA,match,2,63,62,365,32
1,swim;jump,swim,1,15,4,NA,NA,match,2,62,63,366,32
1,jump;swim,jump,1,16,4,NA,NA,match,2,63,62,367,32
1,jump;swim,jump,1,1,1,NA,NA,match,2,64,65,368,33
1,hold;jump,hold,1,2,1,NA,NA,match,2,65,64,369,33
1,swim;walk,swim,1,3,1,NA,NA,match,2,64,65,370,33
1,walk;swim,walk,1,4,1,NA,NA,match,2,65,64,371,33
1,hold;walk,hold,1,5,2,NA,NA,match,2,64,65,372,33
1,swim;hold,swim,1,6,2,NA,NA,match,2,65,64,373,33
1,walk;swim,walk,1,7,2,NA,NA,match,2,64,65,374,33
1,jump;hold,jump,1,8,2,NA,NA,match,2,65,64,375,33
1,swim;jump,swim,1,9,3,NA,NA,match,2,64,65,376,33
1,walk;swim,walk,1,10,3,NA,NA,match,2,65,64,377,33
1,hold;swim,hold,1,11,3,NA,NA,match,2,64,65,378,33
1,jump;walk,jump,1,12,3,NA,NA,match,2,65,64,379,33
1,jump;swim,jump,1,13,4,NA,NA,match,2,64,65,380,33
1,walk;jump,walk,1,14,4,NA,NA,match,2,65,64,381,33
1,swim;hold,swim,1,15,4,NA,NA,match,2,64,65,382,33
1,hold;swim,hold,1,16,4,NA,NA,match,2,65,64,383,33
1,walk;jump,walk,1,1,1,NA,NA,match,2,66,67,384,34
1,jump;hold,jump,1,2,1,NA,NA,match,2,67,66,385,34
1,swim;jump,swim,1,3,1,NA,NA,match,2,66,67,386,34
1,hold;walk,hold,1,4,1,NA,NA,match,2,67,66,387,34
1,hold;swim,hold,1,5,2,NA,NA,match,2,66,67,388,34
1,walk;jump,walk,1,6,2,NA,NA,match,2,67,66,389,34
1,swim;jump,swim,1,7,2,NA,NA,match,2,66,67,390,34
1,jump;hold,jump,1,8,2,NA,NA,match,2,67,66,391,34
1,walk;hold,walk,1,9,3,NA,NA,match,2,66,67,392,34
1,hold;walk,hold,1,10,3,NA,NA,match,2,67,66,393,34
1,swim;walk,swim,1,11,3,NA,NA,match,2,66,67,394,34
1,jump;swim,jump,1,12,3,NA,NA,match,2,67,66,395,34
1,walk;jump,walk,1,13,4,NA,NA,match,2,66,67,396,34
1,hold;jump,hold,1,14,4,NA,NA,match,2,67,66,397,34
1,swim;jump,swim,1,15,4,NA,NA,match,2,66,67,398,34
1,jump;hold,jump,1,16,4,NA,NA,match,2,67,66,399,34
1,walk;swim,walk,1,1,1,NA,NA,match,2,68,69,400,35
1,swim;jump,swim,1,2,1,NA,NA,match,2,69,68,401,35
1,jump;walk,jump,1,3,1,NA,NA,match,2,68,69,402,35
1,hold;walk,hold,1,4,1,NA,NA,match,2,69,68,403,35
1,hold;jump,hold,1,5,2,NA,NA,match,2,68,69,404,35
1,swim;hold,swim,1,6,2,NA,NA,match,2,69,68,405,35
1,jump;swim,jump,1,7,2,NA,NA,match,2,68,69,406,35
1,walk;jump,walk,1,8,2,NA,NA,match,2,69,68,407,35
1,swim;walk,swim,1,9,3,NA,NA,match,2,68,69,408,35
1,walk;jump,walk,1,10,3,NA,NA,match,2,69,68,409,35
1,hold;jump,hold,1,11,3,NA,NA,match,2,68,69,410,35
1,jump;hold,jump,1,12,3,NA,NA,match,2,69,68,411,35
1,hold;jump,hold,1,13,4,NA,NA,match,2,68,69,412,35
1,swim;hold,swim,1,14,4,NA,NA,match,2,69,68,413,35
1,jump;walk,jump,1,15,4,NA,NA,match,2,68,69,414,35
1,walk;jump,walk,1,16,4,NA,NA,match,2,69,68,415,35
1,jump;hold,jump,1,2,1,NA,NA,match,2,70,71,416,36
1,swim;hold,swim,1,3,1,NA,NA,match,2,71,70,417,36
1,walk;swim,walk,1,4,1,NA,NA,match,2,70,71,418,36
1,swim;jump,swim,1,5,2,NA,NA,match,2,71,70,419,36
1,walk;swim,walk,1,6,2,NA,NA,match,2,70,71,420,36
1,hold;jump,hold,1,7,2,NA,NA,match,2,71,70,421,36
1,jump;swim,jump,1,8,2,NA,NA,match,2,70,71,422,36
1,walk;hold,walk,1,9,3,NA,NA,match,2,71,70,423,36
1,swim;walk,swim,1,10,3,NA,NA,match,2,70,71,424,36
1,jump;swim,jump,1,11,3,NA,NA,match,2,71,70,425,36
1,hold;jump,hold,1,12,3,NA,NA,match,2,70,71,426,36
1,swim;walk,swim,1,13,4,NA,NA,match,2,71,70,427,36
1,jump;swim,jump,1,14,4,NA,NA,match,2,70,71,428,36
1,walk;hold,walk,1,15,4,NA,NA,match,2,71,70,429,36
1,hold;swim,hold,1,16,4,NA,NA,match,2,70,71,430,36
1,hold;jump,hold,1,1,1,NA,NA,match,2,72,73,431,37
1,jump;hold,jump,1,2,1,NA,NA,match,2,73,72,432,37
1,walk;jump,walk,1,3,1,NA,NA,match,2,72,73,433,37
1,swim;jump,swim,1,4,1,NA,NA,match,2,73,72,434,37
1,jump;walk,jump,1,5,2,NA,NA,match,2,72,73,435,37
1,walk;jump,walk,1,6,2,NA,NA,match,2,73,72,436,37
1,hold;walk,hold,1,7,2,NA,NA,match,2,72,73,437,37
1,swim;hold,swim,1,8,2,NA,NA,match,2,73,72,438,37
1,hold;swim,hold,1,9,3,NA,NA,match,2,72,73,439,37
1,jump;walk,jump,1,10,3,NA,NA,match,2,73,72,440,37
1,swim;walk,swim,1,11,3,NA,NA,match,2,72,73,441,37
1,walk;jump,walk,1,12,3,NA,NA,match,2,73,72,442,37
1,jump;swim,jump,1,13,4,NA,NA,match,2,72,73,443,37
1,swim;walk,swim,1,14,4,NA,NA,match,2,73,72,444,37
1,hold;jump,hold,1,15,4,NA,NA,match,2,72,73,445,37
1,walk;swim,walk,1,16,4,NA,NA,match,2,73,72,446,37
1,walk;jump,walk,1,1,1,NA,NA,match,2,74,75,447,38
1,swim;walk,swim,1,2,1,NA,NA,match,2,75,74,448,38
1,jump;hold,jump,1,3,1,NA,NA,match,2,74,75,449,38
1,hold;walk,hold,1,4,1,NA,NA,match,2,75,74,450,38
1,jump;walk,jump,1,5,2,NA,NA,match,2,74,75,451,38
1,hold;swim,hold,1,6,2,NA,NA,match,2,75,74,452,38
1,swim;walk,swim,1,7,2,NA,NA,match,2,74,75,453,38
1,walk;hold,walk,1,8,2,NA,NA,match,2,75,74,454,38
1,swim;jump,swim,1,9,3,NA,NA,match,2,74,75,455,38
1,jump;hold,jump,1,10,3,NA,NA,match,2,75,74,456,38
1,walk;swim,walk,1,11,3,NA,NA,match,2,74,75,457,38
1,hold;swim,hold,1,12,3,NA,NA,match,2,75,74,458,38
1,walk;hold,walk,1,13,4,NA,NA,match,2,74,75,459,38
1,hold;walk,hold,1,14,4,NA,NA,match,2,75,74,460,38
1,jump;walk,jump,1,15,4,NA,NA,match,2,74,75,461,38
1,swim;hold,swim,1,16,4,NA,NA,match,2,75,74,462,38
1,jump;swim,jump,1,1,1,NA,NA,match,2,76,77,463,39
1,walk;hold,walk,1,2,1,NA,NA,match,2,77,76,464,39
1,hold;jump,hold,1,3,1,NA,NA,match,2,76,77,465,39
1,swim;walk,swim,1,4,1,NA,NA,match,2,77,76,466,39
1,walk;jump,walk,1,5,2,NA,NA,match,2,76,77,467,39
1,swim;jump,swim,1,6,2,NA,NA,match,2,77,76,468,39
1,hold;jump,hold,1,7,2,NA,NA,match,2,76,77,469,39
1,jump;walk,jump,1,8,2,NA,NA,match,2,77,76,470,39
1,hold;walk,hold,1,9,3,NA,NA,match,2,76,77,471,39
1,swim;walk,swim,1,10,3,NA,NA,match,2,77,76,472,39
1,walk;swim,walk,1,11,3,NA,NA,match,2,76,77,473,39
1,jump;walk,jump,1,12,3,NA,NA,match,2,77,76,474,39
1,jump;walk,jump,1,13,4,NA,NA,match,2,76,77,475,39
1,swim;hold,swim,1,14,4,NA,NA,match,2,77,76,476,39
1,hold;jump,hold,1,15,4,NA,NA,match,2,76,77,477,39
1,walk;jump,walk,1,16,4,NA,NA,match,2,77,76,478,39
1,walk;hold,walk,1,1,1,NA,NA,match,2,78,79,479,40
1,jump;walk,jump,1,2,1,NA,NA,match,2,79,78,480,40
1,swim;jump,swim,1,3,1,NA,NA,match,2,78,79,481,40
1,hold;walk,hold,1,4,1,NA,NA,match,2,79,78,482,40
1,hold;walk,hold,1,5,2,NA,NA,match,2,78,79,483,40
1,jump;walk,jump,1,6,2,NA,NA,match,2,79,78,484,40
1,swim;hold,swim,1,7,2,NA,NA,match,2,78,79,485,40
1,swim;jump,swim,1,9,3,NA,NA,match,2,78,79,486,40
1,hold;swim,hold,1,1,1,NA,NA,match,2,80,81,487,41
1,swim;walk,swim,1,2,1,NA,NA,match,2,81,80,488,41
1,jump;walk,jump,1,3,1,NA,NA,match,2,80,81,489,41
1,walk;swim,walk,1,4,1,NA,NA,match,2,81,80,490,41
1,jump;hold,jump,1,5,2,NA,NA,match,2,80,81,491,41
1,swim;jump,swim,1,6,2,NA,NA,match,2,81,80,492,41
1,walk;swim,walk,1,7,2,NA,NA,match,2,80,81,493,41
1,hold;jump,hold,1,8,2,NA,NA,match,2,81,80,494,41
1,jump;swim,jump,1,9,3,NA,NA,match,2,80,81,495,41
1,swim;walk,swim,1,10,3,NA,NA,match,2,81,80,496,41
1,walk;swim,walk,1,11,3,NA,NA,match,2,80,81,497,41
1,hold;jump,hold,1,12,3,NA,NA,match,2,81,80,498,41
1,walk;jump,walk,1,13,4,NA,NA,match,2,80,81,499,41
1,hold;swim,hold,1,14,4,NA,NA,match,2,81,80,500,41
1,jump;walk,jump,1,15,4,NA,NA,match,2,80,81,501,41
1,swim;hold,swim,1,16,4,NA,NA,match,2,81,80,502,41
1,swim;hold,swim,1,1,1,NA,NA,match,2,82,83,503,42
1,hold;walk,hold,1,2,1,NA,NA,match,2,83,82,504,42
1,walk;swim,walk,1,3,1,NA,NA,match,2,82,83,505,42
1,jump;walk,jump,1,4,1,NA,NA,match,2,83,82,506,42
1,jump;hold,jump,1,5,2,NA,NA,match,2,82,83,507,42
1,swim;walk,swim,1,6,2,NA,NA,match,2,83,82,508,42
1,hold;walk,hold,1,7,2,NA,NA,match,2,82,83,509,42
1,walk;jump,walk,1,8,2,NA,NA,match,2,83,82,510,42
1,swim;walk,swim,1,9,3,NA,NA,match,2,82,83,511,42
1,jump;swim,jump,1,10,3,NA,NA,match,2,83,82,512,42
1,hold;walk,hold,1,11,3,NA,NA,match,2,82,83,513,42
1,walk;swim,walk,1,12,3,NA,NA,match,2,83,82,514,42
1,jump;walk,jump,1,13,4,NA,NA,match,2,82,83,515,42
1,walk;swim,walk,1,14,4,NA,NA,match,2,83,82,516,42
1,hold;swim,hold,1,15,4,NA,NA,match,2,82,83,517,42
1,swim;hold,swim,1,16,4,NA,NA,match,2,83,82,518,42
1,swim;hold,swim,1,1,1,NA,NA,match,2,84,85,519,43
1,jump;hold,jump,1,2,1,NA,NA,match,2,85,84,520,43
1,hold;swim,hold,1,3,1,NA,NA,match,2,84,85,521,43
1,walk;jump,walk,1,4,1,NA,NA,match,2,85,84,522,43
1,jump;walk,jump,1,5,2,NA,NA,match,2,84,85,523,43
1,hold;jump,hold,1,6,2,NA,NA,match,2,85,84,524,43
1,swim;jump,swim,1,7,2,NA,NA,match,2,84,85,525,43
1,walk;jump,walk,1,8,2,NA,NA,match,2,85,84,526,43
1,walk;jump,walk,1,9,3,NA,NA,match,2,84,85,527,43
1,jump;hold,jump,1,10,3,NA,NA,match,2,85,84,528,43
1,swim;walk,swim,1,11,3,NA,NA,match,2,84,85,529,43
1,hold;swim,hold,1,12,3,NA,NA,match,2,85,84,530,43
1,swim;jump,swim,1,13,4,NA,NA,match,2,84,85,531,43
1,jump;swim,jump,1,14,4,NA,NA,match,2,85,84,532,43
1,hold;walk,hold,1,15,4,NA,NA,match,2,84,85,533,43
1,walk;jump,walk,1,16,4,NA,NA,match,2,85,84,534,43
1,walk;hold,walk,1,1,1,NA,NA,match,2,86,87,535,44
1,swim;jump,swim,1,2,1,NA,NA,match,2,87,86,536,44
1,hold;jump,hold,1,3,1,NA,NA,match,2,86,87,537,44
1,jump;hold,jump,1,4,1,NA,NA,match,2,87,86,538,44
1,swim;hold,swim,1,5,2,NA,NA,match,2,86,87,539,44
1,hold;jump,hold,1,6,2,NA,NA,match,2,87,86,540,44
1,walk;jump,walk,1,7,2,NA,NA,match,2,86,87,541,44
1,jump;walk,jump,1,8,2,NA,NA,match,2,87,86,542,44
1,jump;swim,jump,1,9,3,NA,NA,match,2,86,87,543,44
1,swim;jump,swim,1,10,3,NA,NA,match,2,87,86,544,44
1,walk;swim,walk,1,11,3,NA,NA,match,2,86,87,545,44
1,hold;walk,hold,1,12,3,NA,NA,match,2,87,86,546,44
1,swim;walk,swim,1,13,4,NA,NA,match,2,86,87,547,44
1,jump;swim,jump,1,14,4,NA,NA,match,2,87,86,548,44
1,hold;jump,hold,1,15,4,NA,NA,match,2,86,87,549,44
1,walk;jump,walk,1,16,4,NA,NA,match,2,87,86,550,44
1,jump;walk,jump,1,1,1,NA,NA,match,2,88,89,551,45
1,walk;swim,walk,1,2,1,NA,NA,match,2,89,88,552,45
1,swim;walk,swim,1,3,1,NA,NA,match,2,88,89,553,45
1,hold;jump,hold,1,4,1,NA,NA,match,2,89,88,554,45
1,swim;jump,swim,1,5,2,NA,NA,match,2,88,89,555,45
1,walk;hold,walk,1,6,2,NA,NA,match,2,89,88,556,45
1,jump;hold,jump,1,7,2,NA,NA,match,2,88,89,557,45
1,jump;swim,jump,1,9,3,NA,NA,match,2,88,89,558,45
1,hold;swim,hold,1,10,3,NA,NA,match,2,89,88,559,45
1,walk;hold,walk,1,11,3,NA,NA,match,2,88,89,560,45
1,swim;walk,swim,1,12,3,NA,NA,match,2,89,88,561,45
1,hold;swim,hold,1,13,4,NA,NA,match,2,88,89,562,45
1,jump;swim,jump,1,14,4,NA,NA,match,2,89,88,563,45
1,swim;hold,swim,1,2,1,NA,NA,match,2,91,90,564,46
1,walk;swim,walk,1,4,1,NA,NA,match,2,91,90,565,46
1,jump;hold,jump,1,5,2,NA,NA,match,2,90,91,566,46
1,walk;hold,walk,1,6,2,NA,NA,match,2,91,90,567,46
1,hold;walk,hold,1,7,2,NA,NA,match,2,90,91,568,46
1,swim;hold,swim,1,8,2,NA,NA,match,2,91,90,569,46
1,walk;jump,walk,1,9,3,NA,NA,match,2,90,91,570,46
1,jump;swim,jump,1,10,3,NA,NA,match,2,91,90,571,46
1,hold;swim,hold,1,11,3,NA,NA,match,2,90,91,572,46
1,swim;jump,swim,1,12,3,NA,NA,match,2,91,90,573,46
1,jump;hold,jump,1,13,4,NA,NA,match,2,90,91,574,46
1,hold;swim,hold,1,14,4,NA,NA,match,2,91,90,575,46
1,walk;jump,walk,1,15,4,NA,NA,match,2,90,91,576,46
1,swim;walk,swim,1,16,4,NA,NA,match,2,91,90,577,46
1,hold;swim,hold,1,1,1,NA,NA,match,2,92,93,578,47
1,walk;hold,walk,1,2,1,NA,NA,match,2,93,92,579,47
1,jump;walk,jump,1,3,1,NA,NA,match,2,92,93,580,47
1,swim;walk,swim,1,4,1,NA,NA,match,2,93,92,581,47
1,jump;hold,jump,1,5,2,NA,NA,match,2,92,93,582,47
1,swim;walk,swim,1,6,2,NA,NA,match,2,93,92,583,47
1,walk;swim,walk,1,7,2,NA,NA,match,2,92,93,584,47
1,hold;jump,hold,1,8,2,NA,NA,match,2,93,92,585,47
1,swim;walk,swim,1,9,3,NA,NA,match,2,92,93,586,47
1,hold;swim,hold,1,10,3,NA,NA,match,2,93,92,587,47
1,jump;hold,jump,1,11,3,NA,NA,match,2,92,93,588,47
1,walk;jump,walk,1,12,3,NA,NA,match,2,93,92,589,47
1,jump;swim,jump,1,13,4,NA,NA,match,2,92,93,590,47
1,hold;jump,hold,1,14,4,NA,NA,match,2,93,92,591,47
1,walk;swim,walk,1,15,4,NA,NA,match,2,92,93,592,47
1,swim;walk,swim,1,16,4,NA,NA,match,2,93,92,593,47
1,jump;walk,jump,1,1,1,NA,NA,match,2,94,95,594,48
1,swim;walk,swim,1,2,1,NA,NA,match,2,95,94,595,48
1,walk;jump,walk,1,3,1,NA,NA,match,2,94,95,596,48
1,hold;swim,hold,1,4,1,NA,NA,match,2,95,94,597,48
1,jump;hold,jump,1,5,2,NA,NA,match,2,94,95,598,48
1,hold;jump,hold,1,6,2,NA,NA,match,2,95,94,599,48
1,walk;swim,walk,1,7,2,NA,NA,match,2,94,95,600,48
1,swim;hold,swim,1,8,2,NA,NA,match,2,95,94,601,48
1,jump;hold,jump,1,9,3,NA,NA,match,2,94,95,602,48
1,swim;hold,swim,1,10,3,NA,NA,match,2,95,94,603,48
1,walk;jump,walk,1,11,3,NA,NA,match,2,94,95,604,48
1,hold;walk,hold,1,12,3,NA,NA,match,2,95,94,605,48
1,jump;hold,jump,1,13,4,NA,NA,match,2,94,95,606,48
1,hold;swim,hold,1,14,4,NA,NA,match,2,95,94,607,48
1,swim;hold,swim,1,15,4,NA,NA,match,2,94,95,608,48
1,walk;jump,walk,1,16,4,NA,NA,match,2,95,94,609,48
1,hold;jump,hold,1,1,1,NA,NA,match,2,96,97,610,49
1,swim;jump,swim,1,2,1,NA,NA,match,2,97,96,611,49
1,walk;hold,walk,1,3,1,NA,NA,match,2,96,97,612,49
1,jump;walk,jump,1,4,1,NA,NA,match,2,97,96,613,49
1,jump;walk,jump,1,5,2,NA,NA,match,2,96,97,614,49
1,hold;swim,hold,1,6,2,NA,NA,match,2,97,96,615,49
1,swim;hold,swim,1,7,2,NA,NA,match,2,96,97,616,49
1,walk;swim,walk,1,8,2,NA,NA,match,2,97,96,617,49
1,hold;walk,hold,1,9,3,NA,NA,match,2,96,97,618,49
1,walk;swim,walk,1,10,3,NA,NA,match,2,97,96,619,49
1,jump;walk,jump,1,11,3,NA,NA,match,2,96,97,620,49
1,swim;hold,swim,1,12,3,NA,NA,match,2,97,96,621,49
1,walk;swim,walk,1,14,4,NA,NA,match,2,97,96,622,49
1,jump;swim,jump,1,15,4,NA,NA,match,2,96,97,623,49
1,hold;swim,hold,1,16,4,NA,NA,match,2,97,96,624,49
1,jump;swim,jump,1,1,1,NA,NA,match,2,99,98,625,50
1,walk;swim,walk,1,2,1,NA,NA,match,2,98,99,626,50
1,hold;jump,hold,1,3,1,NA,NA,match,2,99,98,627,50
1,swim;walk,swim,1,4,1,NA,NA,match,2,98,99,628,50
1,jump;hold,jump,1,5,2,NA,NA,match,2,99,98,629,50
