room_num,option_set,target,stage_num,trial_num,rep_num,exclude,exclusion_reason,order_match,condition_id,describer,matchers,trial_id,game_id
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,16,2,FALSE,NA,match,1,127,4,232,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,17,2,FALSE,NA,match,1,127,4,233,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,18,2,FALSE,NA,match,1,127,4,234,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,19,2,FALSE,NA,match,1,127,4,235,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,20,2,FALSE,NA,match,1,127,4,236,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,21,2,FALSE,NA,match,1,127,4,237,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,22,2,FALSE,NA,match,1,127,4,238,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,23,2,FALSE,NA,match,1,127,4,239,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,24,2,FALSE,NA,match,1,127,4,240,4
1,A;B;C;D;E;F;G;H;I;J;K;L,K,1,25,3,FALSE,NA,match,1,127,4,241,4
1,A;B;C;D;E;F;G;H;I;J;K;L,A,1,26,3,FALSE,NA,match,1,127,4,242,4
1,A;B;C;D;E;F;G;H;I;J;K;L,E,1,27,3,FALSE,NA,match,1,127,4,243,4
1,A;B;C;D;E;F;G;H;I;J;K;L,L,1,28,3,FALSE,NA,match,1,127,4,244,4
1,A;B;C;D;E;F;G;H;I;J;K;L,H,1,29,3,FALSE,NA,match,1,127,4,245,4
1,A;B;C;D;E;F;G;H;I;J;K;L,I,1,30,3,FALSE,NA,match,1,127,4,246,4
1,A;B;C;D;E;F;G;H;I;J;K;L,J,1,31,3,FALSE,NA,match,1,127,4,247,4
1,A;B;C;D;E;F;G;H;I;J;K;L,G,1,32,3,FALSE,NA,match,1,127,4,248,4
1,A;B;C;D;E;F;G;H;I;J;K;L,B,1,33,3,FALSE,NA,match,1,127,4,249,4
1,A;B;C;D;E;F;G;H;I;J;K;L,C,1,34,3,FALSE,NA,match,1,127,4,250,4
1,A;B;C;D;E;F;G;H;I;J;K;L,D,1,35,3,FALSE,NA,match,1,127,4,251,4
1,A;B;C;D;E;F;G;H;I;J;K;L,F,1,36,3,FALSE,NA,match,1,127,4,252,4
